step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1169,5867016,9352,0.004604395329116047,0.75,0.9803921568627451,0.005760882854105252,0.625,0.9705882352941176
1170,5870928,9360,0.007218431736595294,0.625,0.9518072289156626,,,
1171,5874840,9368,0.0064249598188287965,0.75,0.95,,,
1172,5878752,9376,0.004788505753651312,0.875,0.9885057471264368,,,
1173,5886376,9384,0.004577113129263629,0.5,0.9619047619047619,,,
1174,5889712,9392,0.008352416445050949,0.5,0.9397590361445783,,,
1175,5896376,9400,0.005615696246195751,0.625,0.9365079365079365,,,
1176,5902144,9408,0.004219567750400336,0.875,0.9905660377358491,,,
1177,5906056,9416,0.006055677607169318,1.0,1.0,0.004854379192978534,0.625,0.9651162790697675
1178,5908688,9424,0.007867099881110933,0.75,0.9741379310344828,,,
1179,5912408,9432,0.008116829314234993,0.5,0.9365079365079365,,,
1180,5916832,9440,0.005026118538813992,0.875,0.9864864864864865,,,
1181,5921448,9448,0.00522093838244609,0.75,0.9805825242718447,,,
1182,5924784,9456,0.006451209920900592,0.625,0.9558823529411765,,,
1183,5929528,9464,0.005669032785389821,1.0,1.0,,,
1184,5933568,9472,0.006084668120076105,0.75,0.9655172413793104,,,
1185,5938888,9480,0.00669205274868437,0.75,0.9545454545454546,0.004461907080699329,0.75,0.9693877551020408
1186,5942928,9488,0.006035591265102737,0.625,0.9680851063829787,,,
1187,5948312,9496,0.004765395993425463,0.625,0.9508196721311475,,,
1188,5951776,9504,0.0066620586403158865,0.75,0.963855421686747,,,
1189,5956648,9512,0.005328791594615021,0.625,0.9512195121951219,,,
1190,5963696,9520,0.005315880240939204,0.375,0.890625,,,
1191,5967672,9528,0.0072512633098337905,0.75,0.9647058823529412,,,
1192,5971072,9536,0.005588648311020313,1.0,1.0,,,
1193,5975112,9544,0.006006286654973098,0.75,0.967391304347826,0.004561860721217667,0.75,0.9767441860465116
1194,5981520,9552,0.003110686213797568,0.875,0.9859154929577465,,,
1195,5985112,9560,0.007004133407376664,0.5,0.9466666666666667,,,
1196,5991072,9568,0.005534610496086708,0.75,0.9666666666666667,,,
1197,5997864,9576,0.004576436832597631,0.375,0.9264705882352942,,,
1198,6001648,9584,0.004322494591954326,0.75,0.9759036144578314,,,
1199,6006456,9592,0.00588542455420965,0.625,0.9583333333333334,,,
1200,6009472,9600,0.007088642865634254,0.875,0.984375,,,
1201,6014408,9608,0.00553299374920415,0.75,0.9722222222222222,0.006241495543557274,0.875,0.9878048780487805
1202,6019472,9616,0.007155844238290041,0.5,0.9540229885057471,,,
1203,6022936,9624,0.007686474453784698,0.625,0.9565217391304348,,,
1204,6027552,9632,0.0062608859445188215,0.875,0.987012987012987,,,
1205,6030568,9640,0.008924450994132468,0.5,0.9473684210526315,,,
1206,6034096,9648,0.006568060952084863,0.75,0.9491525423728814,,,
1207,6037944,9656,0.0057138047320088,0.875,0.9879518072289156,,,
1208,6043008,9664,0.0051672563248544206,0.5,0.956989247311828,,,
1209,6049160,9672,0.005683239348219634,0.75,0.9696969696969697,0.005660602079983282,0.75,0.9761904761904762
1210,6052432,9680,0.006403014680378882,1.0,1.0,,,
1211,6055384,9688,0.00650294367256532,0.75,0.975,,,
1212,6059168,9696,0.008867260667567338,0.5,0.9285714285714286,,,
1213,6063400,9704,0.004568024823382864,0.875,0.979381443298969,,,
1214,6067632,9712,0.005787915394766811,0.75,0.975,,,
1215,6072056,9720,0.006337009359965111,0.875,0.975,,,
1216,6083136,9728,0.004101564835731519,0.375,0.8888888888888888,,,
1217,6089736,9736,0.005912103612902377,1.0,1.0,0.006499456738847472,0.625,0.9444444444444444
1218,6093136,9744,0.007330219049824878,0.75,0.9743589743589743,,,
1219,6098520,9752,0.005105488057017819,1.0,1.0,,,
1220,6103840,9760,0.0057522467218939395,0.75,0.9629629629629629,,,
1221,6108072,9768,0.006281311376284047,0.625,0.9452054794520548,,,
1222,6111024,9776,0.008271360454057684,0.5,0.9436619718309859,,,
1223,6115384,9784,0.004315596284471608,0.875,0.9863013698630136,,,
1224,6119936,9792,0.0048972437001377584,0.875,0.9857142857142858,,,
1225,6123080,9800,0.00819753930862225,0.5,0.9315068493150684,0.006109501464745522,0.75,0.9767441860465116
1226,6126992,9808,0.00654094455396887,0.75,0.9805825242718447,,,
1227,6131608,9816,0.0059785947861514714,0.75,0.9411764705882353,,,
1228,6136352,9824,0.0054577499956309835,0.75,0.9516129032258065,,,
1229,6146728,9832,0.0035718886516518055,0.875,0.9857142857142858,,,
1230,6150128,9840,0.007960981675559559,0.5,0.9444444444444444,,,
1231,6154808,9848,0.0062655791622672884,0.25,0.9439252336448598,,,
1232,6159040,9856,0.007330242698143471,0.625,0.9545454545454546,,,
1233,6163080,9864,0.004438866397831651,0.75,0.9789473684210527,0.0034943400723046426,0.75,0.9753086419753086
1234,6170064,9872,0.0037286417344671026,0.875,0.9866666666666667,,,
1235,6173848,9880,0.006428272291286135,1.0,1.0,,,
1236,6178336,9888,0.006825120343071481,0.875,0.9873417721518988,,,
1237,6183464,9896,0.003793188554994617,1.0,1.0,,,
1238,6186928,9904,0.005185976857793578,1.0,1.0,,,
1239,6190776,9912,0.0074881097812642934,0.375,0.9047619047619048,,,
1240,6196864,9920,0.005608581113983298,0.75,0.9696969696969697,,,
1241,6201800,9928,0.0061470177634008515,0.625,0.963855421686747,0.006391548135081403,0.875,0.975
1242,6205840,9936,0.005674356476193669,0.625,0.9629629629629629,,,
1243,6210456,9944,0.004522107708137571,0.75,0.9577464788732394,,,
1244,6222304,9952,0.004019165753358618,0.625,0.9538461538461539,,,
1245,6227240,9960,0.005127856570145765,0.75,0.975609756097561,,,
1246,6230832,9968,0.006288021350911368,0.75,0.9682539682539683,,,
1247,6234296,9976,0.006875141186541441,0.75,0.9565217391304348,,,
1248,6240000,9984,0.004565141993084292,0.625,0.9444444444444444,,,
1249,6244232,9992,0.005823637750582824,0.75,0.9701492537313433,0.004741255281034414,0.5,0.9166666666666666
1250,6248080,10000,0.006407378442278192,0.875,0.9878048780487805,,,
1251,6253016,10008,0.0054335838524824775,0.625,0.9411764705882353,,,
1252,6257440,10016,0.00737807057041947,0.875,0.975609756097561,,,
1253,6262760,10024,0.0046342376879650775,0.75,0.975,,,
1254,6267824,10032,0.005260732970993756,0.875,0.984375,,,
1255,6278200,10040,0.0032351614726025416,0.875,0.9894736842105263,,,
1256,6282048,10048,0.0060439160861678245,0.625,0.9420289855072463,,,
1257,6285512,10056,0.005972553164067636,0.875,0.9859154929577465,0.005791337198344814,0.875,0.9836065573770492
1258,6291344,10064,0.0059278642177786325,0.625,0.953125,,,
1259,6296792,10072,0.004925810166940308,0.875,0.989247311827957,,,
1260,6300256,10080,0.006396665001470208,0.75,0.9736842105263158,,,
1261,6304360,10088,0.005948629834405194,1.0,1.0,,,
1262,6309744,10096,0.0063388917289643725,0.5,0.9587628865979382,,,
1263,6315256,10104,0.005283128710932913,0.625,0.9558823529411765,,,
1264,6320384,10112,0.005448195004949611,1.0,1.0,,,
1265,6326024,10120,0.004029465679656642,0.75,0.9764705882352941,0.0029381156188386564,0.75,0.9692307692307692
1266,6331472,10128,0.003304704554639862,1.0,1.0,,,
1267,6335896,10136,0.004744205509903868,0.875,0.9871794871794872,,,
1268,6340256,10144,0.004488319782119697,0.75,0.9682539682539683,,,
1269,6343400,10152,0.008655163605666101,0.625,0.961038961038961,,,
1270,6347632,10160,0.004792399420232767,0.75,0.972972972972973,,,
1271,6353720,10168,0.004677505399637886,0.875,0.9880952380952381,,,
1272,6361024,10176,0.0037781381078787206,0.875,0.9885057471264368,,,
1273,6365640,10184,0.005585036880668231,0.5,0.9324324324324325,0.005273477384060838,0.625,0.9411764705882353
1274,6369744,10192,0.005989878240492207,0.875,0.9895833333333334,,,
1275,6375512,10200,0.0039563887511560045,1.0,1.0,,,
1276,6382368,10208,0.0031366363074164226,0.625,0.967741935483871,,,
1277,6386216,10216,0.006581615614896583,0.625,0.9693877551020408,,,
1278,6391984,10224,0.004677587949530245,0.875,0.9875,,,
1279,6396088,10232,0.005482664942334545,1.0,1.0,,,
1280,6403264,10240,0.005197767702798155,0.5,0.9264705882352942,,,
1281,6407816,10248,0.005638212904120028,0.75,0.9655172413793104,0.006183984165957078,0.875,0.9824561403508771
1282,6411536,10256,0.005247364775518264,0.875,0.9830508474576272,,,
1283,6415832,10264,0.004355637379362979,0.875,0.9880952380952381,,,
1284,6419424,10272,0.006895806285743125,0.875,0.9821428571428571,,,
1285,6422952,10280,0.00569250098883689,0.75,0.9726027397260274,,,
1286,6426736,10288,0.006032526556787728,0.625,0.9516129032258065,,,
1287,6433528,10296,0.0051921104924769436,0.75,0.9565217391304348,,,
1288,6436608,10304,0.006326892314557309,0.75,0.9659090909090909,,,
1289,6441544,10312,0.006140981540497191,0.875,0.9859154929577465,0.0031245327615004436,0.75,0.975609756097561
1290,6448400,10320,0.0030091016080593504,0.875,0.9882352941176471,,,
1291,6451992,10328,0.005860456475149641,0.875,0.9864864864864865,,,
1292,6456928,10336,0.004954046955991403,0.75,0.9764705882352941,,,
1293,6461224,10344,0.0048558093146346395,0.75,0.9772727272727273,,,
1294,6466480,10352,0.006230962509082703,0.75,0.9795918367346939,,,
1295,6475640,10360,0.003203863974770298,0.875,0.984375,,,
1296,6480320,10368,0.0046149850282875176,0.75,0.971830985915493,,,
1297,6484488,10376,0.005708641192949027,0.625,0.9577464788732394,0.006468141276896703,0.625,0.9523809523809523
1298,6489104,10384,0.005612307930675159,0.875,0.9841269841269841,,,
1299,6494616,10392,0.004911630065090924,0.625,0.9538461538461539,,,
1300,6499744,10400,0.004062358055143047,1.0,1.0,,,
1301,6503208,10408,0.005993465628897683,0.75,0.972972972972973,,,
1302,6508144,10416,0.005587758827497693,0.875,0.9891304347826086,,,
1303,6513656,10424,0.0049779285643434005,0.375,0.9152542372881356,,,
1304,6516608,10432,0.0073303893192639465,0.75,0.96875,,,
1305,6522312,10440,0.005348226032898849,0.75,0.9743589743589743,0.007414949885098906,0.875,0.987012987012987
1306,6527696,10448,0.0035574046713319494,1.0,1.0,,,
1307,6537112,10456,0.003081450848611681,0.875,0.9876543209876543,,,
1308,6542240,10464,0.004402493484546593,0.875,0.9861111111111112,,,
1309,6547752,10472,0.004616178647288112,0.75,0.9726027397260274,,,
1310,6552240,10480,0.006264546654333123,0.875,0.9859154929577465,,,
1311,6555512,10488,0.004822143150631061,1.0,1.0,,,
1312,6561024,10496,0.006171975073505854,0.5,0.9587628865979382,,,
1313,6567496,10504,0.003570470414041853,1.0,1.0,0.005356306084180411,0.625,0.9529411764705882
1314,6575184,10512,0.0058296265241217044,0.625,0.9375,,,
1315,6579096,10520,0.008544503686357029,0.5,0.9626168224299065,,,
1316,6583264,10528,0.006247495529316933,0.75,0.9636363636363636,,,
1317,6588136,10536,0.00742795932629637,0.625,0.9647058823529412,,,
1318,6591728,10544,0.006631800963802255,0.625,0.9482758620689655,,,
1319,6596088,10552,0.005247266188649933,0.75,0.9743589743589743,,,
1320,6601408,10560,0.005712746944627672,0.875,0.9863013698630136,,,
1321,6604808,10568,0.004601264790906601,0.875,0.9876543209876543,0.005310970131549013,0.75,0.9764705882352941
1322,6609168,10576,0.005190153879282287,0.625,0.9605263157894737,,,
1323,6612952,10584,0.005651013925254177,0.75,0.9787234042553191,,,
1324,6618784,10592,0.00417033906915281,0.75,0.9726027397260274,,,
1325,6623144,10600,0.0044982596059148375,1.0,1.0,,,
1326,6627888,10608,0.00447074005721203,0.875,0.9857142857142858,,,
1327,6631352,10616,0.005754575568137784,0.75,0.9565217391304348,,,
1328,6635520,10624,0.0069746772021827205,0.75,0.9764705882352941,,,
1329,6639496,10632,0.005373690862825394,0.875,0.9859154929577465,0.006097676564652312,0.875,0.9864864864864865
1330,6643664,10640,0.004929578382164842,0.875,0.9859154929577465,,,
1331,6647128,10648,0.004683257817044861,1.0,1.0,,,
1332,6651552,10656,0.0050060324847282615,0.875,0.9846153846153847,,,
1333,6655336,10664,0.004727357008923673,1.0,1.0,,,
1334,6658672,10672,0.006280350545136044,0.75,0.9705882352941176,,,
1335,6663096,10680,0.007248635679559392,0.75,0.9714285714285714,,,
1336,6667520,10688,0.00525336471431317,0.625,0.96,,,
1337,6671048,10696,0.00454082708545927,0.875,0.9868421052631579,0.0041948815859266355,0.75,0.9814814814814815
1338,6674832,10704,0.004371178976817512,1.0,1.0,,,
1339,6677784,10712,0.0065608945448192854,0.875,0.9833333333333333,,,
1340,6681888,10720,0.0038549899793227536,0.875,0.9857142857142858,,,
1341,6687656,10728,0.0049207168060585605,0.625,0.956989247311828,,,
1342,6690800,10736,0.0054643233821510305,0.875,0.9891304347826086,,,
1343,6696696,10744,0.004263309633849458,0.875,0.9841269841269841,,,
1344,6700160,10752,0.00789699105040155,0.625,0.958904109589041,,,
1345,6706760,10760,0.004211329239486121,0.75,0.96875,0.004725965605853147,0.75,0.9770114942528736
1346,6710224,10768,0.004587968075972786,0.875,0.9907407407407407,,,
1347,6715032,10776,0.004926425848732293,0.875,0.9733333333333334,,,
1348,6719328,10784,0.0039373012527399555,0.75,0.9661016949152542,,,
1349,6729000,10792,0.0027674455613912767,1.0,1.0,,,
1350,6735216,10800,0.004597399607178461,1.0,1.0,,,
1351,6743544,10808,0.0036507592750376736,0.625,0.9594594594594594,,,
1352,6749888,10816,0.004073534353422625,0.75,0.9714285714285714,,,
1353,6753672,10824,0.006208504600060166,0.625,0.9693877551020408,0.005125593702013879,0.875,0.9880952380952381
1354,6763536,10832,0.0033515454755128106,0.5,0.9384615384615385,,,
1355,6768216,10840,0.0038705161686975243,0.875,0.9878048780487805,,,
1356,6771680,10848,0.006486473419100942,0.75,0.9743589743589743,,,
1357,6776168,10856,0.005277861299634465,0.75,0.9666666666666667,,,
1358,6780592,10864,0.006011906598661183,0.875,0.9882352941176471,,,
1359,6785848,10872,0.005237955213397225,0.875,0.9878048780487805,,,
1360,6789696,10880,0.006411498266728667,0.75,0.9722222222222222,,,
1361,6793672,10888,0.00517267475132802,0.75,0.9701492537313433,0.0060412988545868775,0.75,0.9649122807017544
1362,6798416,10896,0.003911749922310342,0.875,0.9852941176470589,,,
1363,6804312,10904,0.004309653882745608,0.875,0.9916666666666667,,,
1364,6808224,10912,0.0060072146914286785,0.625,0.9534883720930233,,,
1365,6819816,10920,0.003387574466893385,1.0,1.0,,,
1366,6822512,10928,0.005967853574458683,0.875,0.9868421052631579,,,
1367,6827512,10936,0.005221835859755118,1.0,1.0,,,
1368,6831744,10944,0.005334821788493868,0.875,0.9848484848484849,,,
1369,6834440,10952,0.005882846887663577,0.75,0.971830985915493,0.005551907339695039,0.625,0.9647058823529412
1370,6838352,10960,0.005251127181798243,0.875,0.9882352941176471,,,
1371,6841496,10968,0.006870426880988678,0.625,0.9491525423728814,,,
1372,6848288,10976,0.0034973720679576338,0.625,0.9571428571428572,,,
1373,6851624,10984,0.007117780861691922,0.875,0.9655172413793104,,,
1374,6857968,10992,0.0034808848955492416,1.0,1.0,,,
1375,6862968,11000,0.004882069402958343,0.875,0.9852941176470589,,,
1376,6866944,11008,0.005522365668593283,0.75,0.9701492537313433,,,
1377,6872392,11016,0.005599055603741059,0.75,0.96875,0.004784967279247348,0.625,0.9523809523809523
1378,6877392,11024,0.0057629790728214465,0.75,0.9672131147540983,,,
1379,6881560,11032,0.006168763585027781,0.75,0.9577464788732394,,,
1380,6887776,11040,0.004765370092407689,0.875,0.9841269841269841,,,
1381,6894760,11048,0.004422729603375779,0.875,0.9863013698630136,,,
1382,6903024,11056,0.002340705698636135,0.875,0.9883720930232558,,,
1383,6910456,11064,0.0031247216751106094,0.875,0.9838709677419355,,,
1384,6916160,11072,0.004055510712693153,0.875,0.9861111111111112,,,
1385,6920712,11080,0.005602820413119407,1.0,1.0,0.00511603828950011,0.5,0.9512195121951219
1386,6925072,11088,0.004201866471653416,0.75,0.9649122807017544,,,
1387,6928792,11096,0.005211698995360455,0.75,0.9508196721311475,,,
1388,6932768,11104,0.0052199703763739684,1.0,1.0,,,
1389,6936360,11112,0.008228828468624527,0.625,0.9680851063829787,,,
1390,6939504,11120,0.005414730313149226,0.75,0.9661016949152542,,,
1391,6942904,11128,0.006858750174578689,0.75,0.9705882352941176,,,
1392,6949184,11136,0.0034073350599388677,1.0,1.0,,,
1393,6953160,11144,0.006213495609690178,0.875,0.9882352941176471,0.006068227253294219,1.0,1.0
1394,6957776,11152,0.006864184837613314,0.625,0.9642857142857143,,,
1395,6960856,11160,0.005966939745974253,0.875,0.9882352941176471,,,
1396,6970272,11168,0.0036928983540888546,0.875,0.9879518072289156,,,
1397,6973096,11176,0.005352511564394368,0.875,0.9891304347826086,,,
1398,6976624,11184,0.007056697045137625,0.75,0.9770114942528736,,,
1399,6980152,11192,0.005995294410841864,0.875,0.9895833333333334,,,
1400,6985216,11200,0.004861419954269702,0.875,0.9833333333333333,,,
1401,6989896,11208,0.004457200394933795,0.875,0.9861111111111112,0.007435530823164702,0.5,0.9411764705882353
1402,6997328,11216,0.004374957883920925,0.75,0.9701492537313433,,,
1403,7000728,11224,0.004172792786116615,1.0,1.0,,,
1404,7008672,11232,0.004127742530550418,0.75,0.9736842105263158,,,
1405,7017512,11240,0.00403201695747173,0.625,0.9365079365079365,,,
1406,7023024,11248,0.003315468008542635,0.875,0.9887640449438202,,,
1407,7030072,11256,0.0035255087942254663,0.875,0.9770114942528736,,,
1408,7038720,11264,0.004340423287801679,0.5,0.9354838709677419,,,
1409,7044424,11272,0.005060523514280029,0.875,0.9863013698630136,0.004792555751403827,0.875,0.9836065573770492
1410,7055504,11280,0.0029434232929094893,0.75,0.967741935483871,,,
1411,7061144,11288,0.0041465853867872875,1.0,1.0,,,
1412,7064864,11296,0.005459418380539695,0.75,0.9714285714285714,,,
1413,7067752,11304,0.005565584483640166,0.875,0.9852941176470589,,,
1414,7072496,11312,0.004739070025487171,1.0,1.0,,,
1415,7076344,11320,0.005675942466011978,0.75,0.9701492537313433,,,
1416,7081472,11328,0.004976031064173319,0.625,0.9411764705882353,,,
1417,7085768,11336,0.006378144753727475,0.625,0.9454545454545454,0.0026518594561615993,0.875,0.9901960784313726
1418,7089424,11344,0.005974066664459591,0.5,0.95,,,
1419,7093144,11352,0.0057902950942931046,0.75,0.9777777777777777,,,
1420,7097824,11360,0.006864322085638404,0.625,0.9583333333333334,,,
1421,7102376,11368,0.005592289386392706,0.875,0.987012987012987,,,
1422,7106544,11376,0.005513855003370691,1.0,1.0,,,
1423,7109496,11384,0.006082610906161868,0.75,0.9753086419753086,,,
1424,7113536,11392,0.006806968809689046,0.75,0.9759036144578314,,,
1425,7119240,11400,0.00369548549001074,0.875,0.9882352941176471,0.0024945375357708363,0.75,0.9714285714285714
1426,7125584,11408,0.004787814086143881,0.75,0.9772727272727273,,,
1427,7130584,11416,0.0058851846710519335,0.75,0.9743589743589743,,,
1428,7134816,11424,0.0059163719632836205,0.625,0.9605263157894737,,,
1429,7140520,11432,0.00583521258491648,0.75,0.971830985915493,,,
1430,7146352,11440,0.00493408266070977,0.75,0.9634146341463414,,,
1431,7149944,11448,0.005161391748084042,1.0,1.0,,,
1432,7158784,11456,0.004506261688213419,0.875,0.9772727272727273,,,
1433,7165064,11464,0.004592515126768084,0.625,0.9629629629629629,0.006674842334875794,0.5,0.9444444444444444
1434,7169488,11472,0.006440668646070278,0.75,0.9767441860465116,,,
1435,7175832,11480,0.004501434938085722,0.5,0.9473684210526315,,,
1436,7189216,11488,0.0028829654946054533,0.75,0.9577464788732394,,,
1437,7193448,11496,0.005963595655122414,0.875,0.9907407407407407,,,
1438,7198000,11504,0.004203943001667444,0.875,0.9824561403508771,,,
1439,7201912,11512,0.004931206044534713,0.75,0.96875,,,
1440,7206592,11520,0.0059026784992712395,1.0,1.0,,,
1441,7209864,11528,0.005832120674229936,0.875,0.9861111111111112,0.002984987591058455,0.75,0.9761904761904762
1442,7217232,11536,0.004312107130868185,0.75,0.975609756097561,,,
1443,7222872,11544,0.005781298423773595,0.75,0.9655172413793104,,,
1444,7226016,11552,0.007102470308397121,0.75,0.9714285714285714,,,
1445,7229800,11560,0.006812783289092893,0.75,0.95,,,
1446,7232816,11568,0.00627999679824453,0.75,0.9714285714285714,,,
1447,7237624,11576,0.005469556813724561,0.875,0.9882352941176471,,,
1448,7241408,11584,0.004453538796305297,0.875,0.9876543209876543,,,
1449,7252744,11592,0.0034331364579995934,0.75,0.9770114942528736,0.006510565423149073,0.625,0.9516129032258065
1450,7258512,11600,0.0038620999561397376,1.0,1.0,,,
1451,7264152,11608,0.0037738596957464774,1.0,1.0,,,
1452,7270176,11616,0.003469224205218347,1.0,1.0,,,
1453,7275624,11624,0.005209847372250366,1.0,1.0,,,
1454,7282544,11632,0.0030448638778651483,0.875,0.9888888888888889,,,
1455,7287224,11640,0.004465689418588938,0.875,0.9891304347826086,,,
1456,7290688,11648,0.005414738189725181,1.0,1.0,,,
1457,7295496,11656,0.0050866334824530525,1.0,1.0,0.006331816221727304,0.75,0.9672131147540983
1458,7302288,11664,0.004280942871465134,1.0,1.0,,,
1459,7305560,11672,0.008639704937495635,0.875,0.972972972972973,,,
1460,7311712,11680,0.004814995872159415,0.75,0.9759036144578314,,,
1461,7315944,11688,0.006367380686665917,0.75,0.9818181818181818,,,
1462,7320816,11696,0.004579273941251408,0.875,0.9895833333333334,,,
1463,7324408,11704,0.006687098841077592,0.625,0.9642857142857143,,,
1464,7328512,11712,0.004375808177733663,0.875,0.9894736842105263,,,
1465,7332104,11720,0.0037907238224198906,0.875,0.9863013698630136,0.0041387861014933625,0.875,0.9897959183673469
1466,7335504,11728,0.005153973816623816,0.875,0.9833333333333333,,,
1467,7339096,11736,0.006190621779391559,0.75,0.9642857142857143,,,
1468,7346144,11744,0.00421795899208819,0.875,0.9873417721518988,,,
1469,7349544,11752,0.004239850714453294,0.875,0.9895833333333334,,,
1470,7353776,11760,0.007454276940265255,0.5,0.9529411764705882,,,
1471,7362616,11768,0.003323816959415585,0.875,0.9879518072289156,,,
1472,7366272,11776,0.006441312051960181,0.875,0.9863013698630136,,,
1473,7372936,11784,0.003809645485308961,0.625,0.9545454545454546,0.006318924502356006,0.625,0.9583333333333334
1474,7380112,11792,0.005109025196361943,0.625,0.9452054794520548,,,
1475,7384856,11800,0.004573676758305706,0.625,0.9693877551020408,,,
1476,7388448,11808,0.005525649938238365,1.0,1.0,,,
1477,7396072,11816,0.004176525249325657,0.75,0.9743589743589743,,,
1478,7399408,11824,0.006106985971570024,0.625,0.9629629629629629,,,
1479,7404024,11832,0.00412647364464357,1.0,1.0,,,
1480,7414272,11840,0.003949110133109693,0.5,0.9484536082474226,,,
1481,7418824,11848,0.0053930022078976115,0.875,0.9863013698630136,0.00825638274405444,0.625,0.9651162790697675
1482,7423888,11856,0.006654771872579495,0.75,0.9692307692307692,,,
1483,7426648,11864,0.005811792262653066,0.875,0.9850746268656716,,,
1484,7431968,11872,0.004798444718486791,0.875,0.984375,,,
1485,7436904,11880,0.007456634207944534,0.5,0.9444444444444444,,,
1486,7440560,11888,0.007376945162945456,0.75,0.9764705882352941,,,
1487,7443256,11896,0.008705218954319608,0.625,0.9464285714285714,,,
1488,7446848,11904,0.004924627720308884,0.875,0.9879518072289156,,,
1489,7450312,11912,0.006778523522645864,0.75,0.9651162790697675,0.009047915555431246,0.375,0.9305555555555556
1490,7454032,11920,0.004915742826134918,1.0,1.0,,,
1491,7463832,11928,0.00410200281006975,0.75,0.9655172413793104,,,
1492,7468384,11936,0.006028928448586636,0.875,0.9852941176470589,,,
1493,7472616,11944,0.00560900167627525,0.625,0.9508196721311475,,,
1494,7478384,11952,0.00541254324819977,0.875,0.9866666666666667,,,
1495,7485880,11960,0.0029890776753046175,1.0,1.0,,,
1496,7489536,11968,0.007191003621675361,0.625,0.9642857142857143,,,
1497,7496520,11976,0.0051111928260156115,0.375,0.9367088607594937,0.005749499935886074,0.75,0.974025974025974
1498,7502800,11984,0.0046446453808500505,0.875,0.9864864864864865,,,
1499,7506776,11992,0.004845065834171423,0.75,0.9813084112149533,,,
1500,7511392,12000,0.006603428107871585,0.5,0.9529411764705882,,,
1501,7516328,12008,0.005261880739369071,0.5,0.9180327868852459,,,
1502,7520752,12016,0.005023097940442,0.75,0.9759036144578314,,,
1503,7528888,12024,0.0035296188816918155,0.875,0.9882352941176471,,,
1504,7533696,12032,0.0051039744301525575,0.875,0.9852941176470589,,,
1505,7537480,12040,0.0044157682264056855,0.875,0.9875,0.00807894206786113,0.75,0.9759036144578314
1506,7544528,12048,0.004442680083978505,0.875,0.9852941176470589,,,
1507,7547480,12056,0.005209582899835213,0.875,0.9836065573770492,,,
1508,7551840,12064,0.0043527727930325125,0.75,0.9692307692307692,,,
1509,7557544,12072,0.005253724294403914,0.75,0.9722222222222222,,,
1510,7562096,12080,0.005598067675229608,0.75,0.9764705882352941,,,
1511,7566520,12088,0.006071425438463311,0.625,0.9629629629629629,,,
1512,7577984,12096,0.002797223319961682,0.875,0.9857142857142858,,,
1513,7582152,12104,0.005084409833526172,0.875,0.9859154929577465,0.0041538993197026575,0.625,0.9577464788732394
1514,7591184,12112,0.003724036925942737,0.75,0.9814814814814815,,,
1515,7597272,12120,0.003993905818325849,0.875,0.9893617021276596,,,
1516,7602912,12128,0.005712591585195384,0.75,0.9736842105263158,,,
1517,7607720,12136,0.005917571025689507,0.5,0.9206349206349206,,,
1518,7612976,12144,0.005501521351531904,0.625,0.9571428571428572,,,
1519,7616824,12152,0.004235387955616289,1.0,1.0,,,
1520,7622976,12160,0.00416582347419184,0.75,0.9782608695652174,,,
1521,7630664,12168,0.003639419491399488,0.875,0.9885057471264368,0.00453920384082552,0.75,0.9577464788732394
1522,7636048,12176,0.00429476060788309,0.875,0.9857142857142858,,,
1523,7640472,12184,0.007083926288617698,0.625,0.9310344827586207,,,
1524,7647072,12192,0.0037084020973400115,0.75,0.967741935483871,,,
1525,7650984,12200,0.0052545887205672145,0.75,0.9649122807017544,,,
1526,7660016,12208,0.003784965647226455,0.625,0.9629629629629629,,,
1527,7667576,12216,0.003819667640344516,1.0,1.0,,,
1528,7672768,12224,0.005302935978870175,0.75,0.9583333333333334,,,
1529,7676936,12232,0.005177928378611041,0.75,0.9767441860465116,0.006568064695084888,0.875,0.9886363636363636
1530,7681616,12240,0.004457104349452934,0.875,0.9841269841269841,,,
1531,7687768,12248,0.006024715718851586,0.625,0.9647058823529412,,,
1532,7691680,12256,0.006037481106827372,0.875,0.9879518072289156,,,
1533,7695016,12264,0.0053768209658750215,0.625,0.9629629629629629,,,
1534,7699952,12272,0.005683041915680682,0.625,0.9583333333333334,,,
1535,7704504,12280,0.004425756290809093,0.875,0.9882352941176471,,,
1536,7708928,12288,0.005165220545830461,1.0,1.0,,,
1537,7712776,12296,0.0053839124131825145,0.875,0.9887640449438202,0.0046350858429986125,1.0,1.0
1538,7716816,12304,0.005612083220550244,0.875,0.9878048780487805,,,
1539,7721944,12312,0.0070490887871139775,0.5,0.9565217391304348,,,
1540,7726752,12320,0.004686890958617227,0.875,0.9864864864864865,,,
1541,7731368,12328,0.0036033339584599653,1.0,1.0,,,
1542,7736048,12336,0.0049360071003613,1.0,1.0,,,
1543,7744056,12344,0.0050454045020344365,0.625,0.9482758620689655,,,
1544,7747776,12352,0.005364004461483432,1.0,1.0,,,
1545,7752136,12360,0.00657912429765574,0.625,0.9693877551020408,0.005301014971232659,0.75,0.9661016949152542
1546,7755216,12368,0.005410513233814748,0.875,0.9879518072289156,,,
1547,7761304,12376,0.0061839266529573654,0.625,0.9615384615384616,,,
1548,7768672,12384,0.003941663523763934,0.75,0.9714285714285714,,,
